timestamp,user_id,ip_address,location,device_type,browser,login_success,location_risk,device_risk,browser_risk,time_risk,failed_attempt_risk,total_risk
1733762694.600553,user_320,41.174.9.249,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1715100294.600553,user_381,45.249.132.209,Unknown,tablet,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1717001094.600553,user_917,165.99.185.81,New York,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1727023494.600553,user_510,230.224.27.194,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1720025094.600553,user_984,75.208.145.231,London,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1707065094.600553,user_768,185.116.178.227,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715705094.600553,user_426,22.82.157.131,Berlin,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713977094.600553,user_770,243.135.195.232,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1723999494.600553,user_905,139.10.17.153,Tokyo,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1716309894.600553,user_523,8.61.129.185,Sydney,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1716741894.600553,user_257,178.93.109.157,Sydney,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732466694.600553,user_578,223.8.37.88,London,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1731602694.600553,user_355,223.24.155.4,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1707756294.600553,user_622,251.185.155.93,Tokyo,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1707842694.600553,user_38,102.122.93.181,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1719333894.600553,user_767,227.59.11.131,Unknown,mobile,Safari,0,0.8,0.6,0.1,0.2,0.8,0.5
1716655494.600553,user_264,250.189.255.165,Unknown,mobile,Chrome,1,0.8,0.6,0.1,0.2,0.1,0.36
1718469894.600553,user_802,122.203.166.152,Berlin,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715445894.600553,user_677,104.48.53.89,Berlin,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1733935494.600553,user_595,65.110.110.85,Berlin,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729442694.600553,user_1000,201.5.172.19,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1706978694.600553,user_720,23.172.167.20,Berlin,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1721148294.600553,user_993,251.88.184.101,London,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1734453894.600553,user_298,176.70.10.133,Unknown,desktop,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1730825094.600553,user_47,116.81.59.209,New York,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727801094.600553,user_919,213.37.194.231,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1712421894.600553,user_543,193.229.212.84,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1730738694.600553,user_92,72.35.94.211,Paris,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1725209094.600553,user_517,20.152.5.231,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1736700294.600553,user_225,229.27.59.223,Berlin,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1717433094.600553,user_507,73.106.163.214,Berlin,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1710953094.600553,user_379,105.233.16.91,London,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1728405894.600553,user_941,45.187.101.151,Berlin,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1732207494.600553,user_245,215.34.38.38,Unknown,mobile,Safari,1,0.8,0.6,0.1,0.2,0.1,0.36
1710607494.600553,user_343,160.192.119.93,Berlin,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1710002694.600553,user_224,79.15.30.144,Sydney,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1709052294.600553,user_680,39.71.165.125,Berlin,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1727109894.600553,user_369,249.108.123.100,Berlin,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718901894.600553,user_804,204.28.58.230,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1720284294.600553,user_844,229.24.214.132,Tokyo,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1714149894.600553,user_580,196.70.65.112,Unknown,mobile,Firefox,0,0.8,0.6,0.1,0.2,0.8,0.5
1736959494.600553,user_794,1.227.183.15,Tokyo,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1708274694.600553,user_206,131.41.158.188,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1728837894.600553,user_805,237.176.72.237,Unknown,desktop,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1733935494.600553,user_932,246.59.197.71,Sydney,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1714409094.600553,user_413,21.209.224.110,Unknown,mobile,Safari,1,0.8,0.6,0.1,0.2,0.1,0.36
1736700294.600553,user_942,212.151.233.77,Tokyo,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1708274694.600553,user_129,205.156.253.115,Tokyo,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1724517894.600553,user_114,238.240.54.59,Tokyo,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1717519494.600553,user_550,244.245.122.167,Unknown,desktop,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1717605894.600553,user_345,174.27.168.96,New York,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1710780294.600553,user_967,107.62.63.111,Paris,tablet,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1735231494.600553,user_969,49.223.10.35,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1734108294.600553,user_381,184.233.54.248,New York,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1706978694.600553,user_453,115.84.144.30,New York,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1715273094.600553,user_588,201.24.217.91,New York,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1717173894.600553,user_549,63.142.83.189,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1720629894.600553,user_333,26.80.28.33,Sydney,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718988294.600553,user_974,235.247.91.187,Unknown,mobile,Firefox,1,0.8,0.6,0.1,0.2,0.1,0.36
1712681094.600553,user_885,2.79.246.179,London,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1722962694.600553,user_369,238.20.66.214,Berlin,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1714409094.600553,user_566,133.84.121.85,Paris,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1735058694.600553,user_817,196.161.102.245,Sydney,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716741894.600553,user_393,4.246.45.37,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1717260294.600553,user_391,118.165.154.159,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1734972294.600553,user_363,89.185.36.106,New York,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1736095494.600553,user_433,109.251.170.56,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1707497094.600553,user_159,196.46.28.53,New York,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1719420294.600553,user_839,8.59.115.79,Paris,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1709570694.600553,user_680,130.113.182.155,Paris,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1726937094.600553,user_963,210.124.1.104,Sydney,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1707756294.600553,user_209,136.128.14.167,Berlin,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727628294.600553,user_835,171.170.147.89,London,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722703494.600553,user_893,151.220.140.102,New York,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1706028294.600553,user_320,42.187.238.53,London,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1729010694.600553,user_812,65.239.74.19,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1722012294.600553,user_517,106.76.67.71,Unknown,tablet,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1709829894.600553,user_932,161.138.65.127,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1717951494.600553,user_155,42.103.59.36,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1723221894.600553,user_247,208.219.51.245,Tokyo,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1736959494.600553,user_656,217.27.203.2,Unknown,desktop,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1705855494.600553,user_283,70.253.162.228,Tokyo,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712076294.600553,user_440,243.192.201.125,Tokyo,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1708015494.600553,user_1,158.180.138.50,Sydney,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1717692294.600553,user_865,31.151.28.210,London,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1717951494.600553,user_843,142.85.232.10,Sydney,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1725295494.600553,user_319,2.15.150.13,Sydney,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1707497094.600553,user_463,15.215.97.8,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1734799494.600553,user_806,217.204.135.63,Paris,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1723135494.600553,user_589,122.208.197.47,Sydney,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1728751494.600553,user_228,159.20.4.153,Berlin,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1708793094.600553,user_160,244.133.119.29,Sydney,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727023494.600553,user_818,131.230.45.114,Sydney,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1720889094.600553,user_917,65.118.191.195,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711644294.600553,user_211,228.93.180.106,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713372294.600553,user_628,160.83.247.73,Berlin,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1735922694.600553,user_454,63.224.20.158,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1710261894.600553,user_229,148.9.240.158,Tokyo,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1717173894.600553,user_407,66.28.17.120,Paris,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1726505094.600553,user_803,174.204.236.86,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722703494.600553,user_947,236.6.110.230,Tokyo,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1730738694.600553,user_201,163.177.53.138,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1724258694.600553,user_36,32.78.49.22,Berlin,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716396294.600553,user_341,90.96.171.142,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718901894.600553,user_44,76.89.31.244,Tokyo,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1708965894.600553,user_630,83.140.146.41,London,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1712335494.600553,user_722,173.132.40.120,Paris,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718556294.600553,user_3,239.87.105.4,Sydney,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712421894.600553,user_213,217.251.100.116,Tokyo,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1716309894.600553,user_951,201.113.71.86,Berlin,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1708793094.600553,user_813,150.64.37.99,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1710434694.600553,user_859,244.247.245.166,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1711989894.600553,user_772,4.48.40.252,Paris,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1727455494.600553,user_22,136.131.156.43,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1710261894.600553,user_401,44.114.177.28,Paris,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1727714694.600553,user_472,82.94.150.46,Paris,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1726591494.600553,user_1,254.213.185.142,New York,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1721580294.600553,user_594,99.44.99.224,Tokyo,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1712249094.600553,user_102,79.242.196.69,London,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1729529094.600553,user_439,204.63.83.176,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1724258694.600553,user_896,73.78.69.104,Tokyo,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1728665094.600553,user_653,182.209.23.30,London,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729010694.600553,user_406,246.160.32.52,Sydney,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1715532294.600553,user_824,17.185.4.123,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732985094.600553,user_882,63.105.220.193,London,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1721493894.600553,user_404,192.185.160.252,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1724604294.600553,user_27,180.63.66.119,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1737305094.600553,user_880,173.151.8.253,Berlin,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1729183494.600553,user_319,28.141.230.219,Sydney,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1719247494.600553,user_362,4.63.135.235,New York,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1735058694.600553,user_326,186.85.8.1,London,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1735145094.600553,user_555,204.148.138.17,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1714236294.600553,user_362,141.4.112.167,Paris,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1731516294.600553,user_4,129.73.165.197,Berlin,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716828294.600553,user_366,52.75.157.129,London,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1719765894.600553,user_874,75.201.225.208,Tokyo,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1728233094.600553,user_359,104.107.61.177,Paris,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1715445894.600553,user_462,255.97.138.182,Sydney,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1722789894.600553,user_854,107.113.115.12,Paris,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711125894.600553,user_665,42.86.204.151,Paris,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1715791494.600553,user_322,64.245.248.179,Unknown,desktop,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1718469894.600553,user_468,230.235.195.13,Unknown,mobile,Chrome,1,0.8,0.6,0.1,0.2,0.1,0.36
1730133894.600553,user_181,176.105.159.18,Unknown,tablet,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1730220294.600553,user_628,32.123.223.205,New York,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1707929094.600553,user_287,181.71.76.154,London,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1728751494.600553,user_622,137.14.107.231,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1721753094.600553,user_861,119.197.180.24,Unknown,desktop,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1708706694.600553,user_935,12.189.101.30,New York,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1726505094.600553,user_168,203.198.135.158,Berlin,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1706373894.600553,user_39,102.201.39.80,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1735404294.600553,user_859,87.58.239.177,Unknown,tablet,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
1730911494.600553,user_493,10.208.130.160,Unknown,tablet,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1721580294.600553,user_265,50.207.10.140,Paris,mobile,Firefox,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1706805894.600553,user_108,68.154.167.242,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1731948294.600553,user_594,58.190.197.131,Sydney,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1733676294.600553,user_303,68.42.181.6,Unknown,desktop,Edge,0,0.8,0.2,0.5,0.2,0.8,0.5
1731257094.600553,user_371,45.204.100.75,Sydney,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711298694.600553,user_348,55.232.9.196,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1715618694.600553,user_910,174.58.139.9,New York,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1733157894.600553,user_355,173.66.58.128,Sydney,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1731084294.600553,user_606,238.103.47.214,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711212294.600553,user_323,65.185.184.195,Tokyo,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1736873094.600553,user_143,64.43.30.90,London,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1712594694.600553,user_659,108.170.230.141,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1709657094.600553,user_626,145.82.146.49,Unknown,desktop,Firefox,1,0.8,0.2,0.1,0.2,0.1,0.28
1720716294.600553,user_560,243.104.29.25,London,tablet,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1726245894.600553,user_929,95.134.160.239,London,mobile,Chrome,0,0.2,0.6,0.1,0.2,0.8,0.38
1720629894.600553,user_820,244.194.19.249,Tokyo,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1712162694.600553,user_367,102.59.52.32,Paris,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1734367494.600553,user_184,23.139.180.139,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1723653894.600553,user_602,94.66.194.57,Berlin,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1730306694.600553,user_404,93.177.65.37,Paris,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1721234694.600553,user_773,116.241.192.224,Berlin,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732639494.600553,user_503,46.134.45.157,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1731775494.600553,user_112,192.174.150.32,Paris,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1721148294.600553,user_8,95.214.248.255,London,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1714754694.600553,user_42,200.43.186.41,New York,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1710002694.600553,user_291,103.240.104.161,Tokyo,mobile,Edge,0,0.2,0.6,0.5,0.2,0.8,0.45999999999999996
1714322694.600553,user_370,154.96.168.200,Berlin,mobile,Safari,0,0.2,0.6,0.1,0.2,0.8,0.38
1711730694.600553,user_821,65.28.181.229,Berlin,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1708361094.600553,user_110,135.139.136.138,Paris,desktop,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1734108294.600553,user_796,229.186.103.108,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1735058694.600553,user_226,85.6.156.216,Unknown,desktop,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1735231494.600553,user_331,186.195.130.198,London,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1719074694.600553,user_500,2.195.199.46,Sydney,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1707756294.600553,user_525,137.24.154.174,Paris,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1711557894.600553,user_509,66.7.122.190,Unknown,mobile,Safari,1,0.8,0.6,0.1,0.2,0.1,0.36
1707410694.600553,user_791,52.85.2.213,Unknown,tablet,Safari,1,0.8,0.2,0.1,0.2,0.1,0.28
1728837894.600553,user_597,59.37.76.158,Tokyo,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1716050694.600553,user_838,33.122.222.25,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1722357894.600553,user_297,214.68.140.76,Berlin,tablet,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1728146694.600553,user_131,57.73.12.8,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1729442694.600553,user_387,157.36.12.126,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1718383494.600553,user_116,232.50.89.167,Tokyo,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1713113094.600553,user_675,102.218.164.193,London,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1708965894.600553,user_394,22.58.155.56,New York,desktop,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1732466694.600553,user_812,206.47.56.120,Berlin,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1737218694.600553,user_406,89.47.210.3,Tokyo,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1709225094.600553,user_453,171.70.77.169,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1714063494.600553,user_285,247.219.145.145,Unknown,mobile,Firefox,0,0.8,0.6,0.1,0.2,0.8,0.5
1720802694.600553,user_261,58.11.29.175,Paris,tablet,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1724604294.600553,user_655,67.166.66.115,Unknown,mobile,Edge,1,0.8,0.6,0.5,0.2,0.1,0.44000000000000006
1720802694.600553,user_518,116.63.102.197,Sydney,mobile,Edge,1,0.2,0.6,0.5,0.2,0.1,0.32
1711385094.600553,user_518,196.47.141.150,Unknown,mobile,Chrome,0,0.8,0.6,0.1,0.2,0.8,0.5
1723221894.600553,user_910,230.246.175.224,New York,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1706287494.600553,user_518,243.229.190.113,Berlin,mobile,Firefox,0,0.2,0.6,0.1,0.2,0.8,0.38
1732553094.600553,user_863,165.160.56.82,Unknown,desktop,Chrome,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1707669894.600553,user_687,210.59.246.222,Paris,mobile,Safari,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1720629894.600553,user_562,88.134.210.10,Sydney,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1726850694.600553,user_696,213.80.181.50,Unknown,desktop,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1720889094.600553,user_526,204.141.72.179,Paris,tablet,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1713545094.600553,user_825,254.55.3.143,Tokyo,desktop,Chrome,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1726591494.606442,user_765,247.64.202.24,New York,mobile,Chrome,1,0.2,0.6,0.1,0.2,0.1,0.24000000000000005
1720975494.606442,user_614,62.250.83.118,Paris,tablet,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1731775494.606442,user_869,85.241.91.121,New York,tablet,Safari,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1713026694.606442,user_285,193.217.173.106,Sydney,desktop,Safari,0,0.2,0.2,0.1,0.2,0.8,0.3
1727109894.606442,user_638,49.199.82.85,Unknown,desktop,Edge,1,0.8,0.2,0.5,0.2,0.1,0.36
1709484294.606442,user_501,156.169.112.75,London,desktop,Edge,1,0.2,0.2,0.5,0.2,0.1,0.24000000000000005
1714927494.606442,user_300,52.213.175.6,Unknown,desktop,Safari,0,0.8,0.2,0.1,0.2,0.8,0.42000000000000004
1707237894.606442,user_284,120.15.210.164,Berlin,desktop,Firefox,0,0.2,0.2,0.1,0.2,0.8,0.3
1708793094.606442,user_218,224.94.251.182,Sydney,tablet,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1716914694.606442,user_662,218.171.78.104,New York,tablet,Edge,0,0.2,0.2,0.5,0.2,0.8,0.38
1709397894.606442,user_962,221.191.125.106,Sydney,desktop,Firefox,1,0.2,0.2,0.1,0.2,0.1,0.15999999999999998
1734021894.606442,user_659,111.236.218.72,Sydney,desktop,Chrome,0,0.2,0.2,0.1,0.2,0.8,0.3
1736268294.606442,user_706,169.123.97.217,Unknown,tablet,Chrome,1,0.8,0.2,0.1,0.2,0.1,0.28
